CD_CVM,Date,Return,event,Year
19348,2010-05-11,-0.013892822625005002,0,2010
19348,2010-05-12,-0.0018850169253537183,0,2010
19348,2010-05-13,-0.014935826984133347,0,2010
19348,2010-05-14,-0.016552139969104696,0,2010
19348,2010-05-17,-0.0013917816960825136,0,2010
19348,2010-05-18,-0.02567495907831266,0,2010
19348,2010-05-19,-0.05251244943791788,0,2010
19348,2010-05-20,-0.0009040051748188607,0,2010
19348,2010-05-21,0.009899588619235952,0,2010
19348,2010-05-24,-0.017465094167567124,0,2010
19348,2010-05-25,-0.024912850588024563,0,2010
19348,2010-05-26,0.03308113910293864,0,2010
19348,2010-05-27,0.01791625022254257,0,2010
19348,2010-05-28,0.0,0,2010
19348,2010-05-31,0.02657475556514077,0,2010
19348,2010-06-01,-0.02037912399058339,0,2010
19348,2010-06-02,0.027843988332000993,0,2010
19348,2010-06-04,-0.02051798501530513,0,2010
19348,2010-06-07,-0.030835531404820517,0,2010
19348,2010-06-08,0.01790562252251893,0,2010
19348,2010-06-09,-0.009211170578841243,0,2010
19348,2010-06-10,0.026511121165179213,0,2010
19348,2010-06-11,0.014716720802705578,0,2010
19348,2010-06-14,-0.016171259172383913,0,2010
19348,2010-06-15,0.024159899471520724,0,2010
19348,2010-06-16,0.0031210965122873313,0,2010
19348,2010-06-17,-0.004542895450187942,0,2010
19348,2010-06-18,0.004542895450187867,0,2010
19348,2010-06-21,0.004240205502052366,0,2010
19348,2010-06-22,-0.004240205502052315,0,2010
19348,2010-06-23,0.004804230863153223,0,2010
19348,2010-06-24,-0.032085226846961246,0,2010
19348,2010-06-25,0.007251626900916623,0,2010
19348,2010-06-28,-0.0026045573319247255,0,2010
19348,2010-06-29,-0.04201801290703683,0,2010
19348,2010-06-30,-0.01799103635533553,0,2010
19348,2010-07-01,0.044826274849465234,0,2010
19348,2010-07-02,0.009370523330759375,0,2010
19348,2010-07-05,-0.024488604595814725,0,2010
19348,2010-07-06,0.023613858671001343,0,2010
19348,2010-07-07,0.056980126259645276,0,2010
19348,2010-07-08,0.022074792103956967,0,2010
19348,2010-07-12,0.0034978297086572943,0,2010
19348,2010-07-13,0.003218019382575217,0,2010
19348,2010-07-14,-0.007255146333933103,0,2010
19348,2010-07-15,-0.002159745967529967,0,2010
19348,2010-07-16,-0.025456517482718995,0,2010
19348,2010-07-19,0.022750169718484432,0,2010
19348,2010-07-20,0.008365925062024574,0,2010
19348,2010-07-21,-0.0032302055651002902,0,2010
19348,2010-07-22,0.02686690802158508,0,2010
19348,2010-07-23,0.010443964101803234,0,2010
19348,2010-07-26,0.002334945312554596,0,2010
19348,2010-07-27,-0.0023349453125546503,0,2010
19348,2010-07-28,0.02310762756486393,0,2010
19348,2010-07-29,0.0007611165869211197,0,2010
19348,2010-07-30,0.004049515128413118,0,2010
19348,2010-08-02,0.003026535404442674,0,2010
19348,2010-08-03,-0.030944794684640967,0,2010
19348,2010-08-04,-0.017291502416373408,0,2010
19348,2010-08-05,0.0018481876715890952,0,2010
19348,2010-08-06,0.011539678164329641,0,2010
19348,2010-08-09,0.0039036365804545454,0,2010
19348,2010-08-10,-0.004686253149614844,0,2010
19348,2010-08-11,-0.022431342851348363,0,2010
19348,2010-08-12,0.004792305619945536,0,2010
19348,2010-08-13,0.0015923839854805524,0,2010
19348,2010-08-16,0.004761820247651813,0,2010
19348,2010-08-17,0.006576457858819663,0,2010
19348,2010-08-18,-0.0023625847653878144,0,2010
19348,2010-08-19,-0.011896916097577053,0,2010
19348,2010-08-20,-0.00213002078204378,0,2010
19348,2010-08-23,-0.006953641647666721,0,2010
19348,2010-08-24,-0.017325880651314834,0,2010
19348,2010-08-25,-0.0005463680846289375,0,2010
19348,2010-08-26,-0.025177735908349312,0,2010
19348,2010-08-27,0.041438235488351106,0,2010
19348,2010-08-30,-0.012170474897209635,0,2010
19348,2010-08-31,0.028699823303209526,0,2010
19348,2010-09-01,0.012872854390189922,0,2010
19348,2010-09-02,-0.010759769741097016,0,2010
19348,2010-09-03,-0.0013200675228972304,0,2010
19348,2010-09-06,-0.009290116379313776,0,2010
19348,2010-09-08,-0.001334274931024281,0,2010
19348,2010-09-09,-0.004817901687902862,0,2010
19348,2010-09-10,-0.0021489009217729965,0,2010
19348,2010-09-13,0.034618369125501376,0,2010
19348,2010-09-14,0.014184620530386558,0,2010
19348,2010-09-15,0.005872622620599718,0,2010
19348,2010-09-16,-0.009721285437514118,0,2010
19348,2010-09-17,-0.005154624913446948,0,2010
19348,2010-09-20,0.0077220076798345015,0,2010
19348,2010-09-21,-0.015764535495070103,0,2010
19348,2010-09-22,0.0067497660947299695,0,2010
19348,2010-09-23,0.007731958332532974,0,2010
19348,2010-09-24,-0.007731958332532949,0,2010
19348,2010-09-27,0.0012927617205056052,0,2010
19348,2010-09-28,0.00900328773036148,0,2010
19348,2010-09-29,0.01801844926323696,0,2010
19348,2010-09-30,0.017699739897774867,0,2010
19348,2010-10-01,0.008121016583697094,0,2010
19348,2010-10-04,0.0012247875300095518,0,2010
19348,2010-10-05,0.02466275100816538,0,2010
19348,2010-10-06,-0.008876118391181973,0,2010
19348,2010-10-07,0.001925782037849014,0,2010
19348,2010-10-08,0.021649498845202963,0,2010
19348,2010-10-11,-0.007559710660926371,0,2010
19348,2010-10-13,0.011552659812023447,0,2010
19348,2010-10-14,-0.007293234423340327,0,2010
19348,2010-10-15,0.009868512853168546,0,2010
19348,2010-10-18,0.005363207067910874,0,2010
19348,2010-10-19,-0.020202790702426573,0,2010
19348,2010-10-20,0.009682480815475214,0,2010
19348,2010-10-21,-0.012772230285108876,0,2010
19348,2010-10-22,0.009004848637066867,0,2010
19348,2010-10-25,0.002591556835632382,0,2010
19348,2010-10-26,-0.002355701870785402,0,2010
19348,2010-10-27,-0.020491524363331536,0,2010
19348,2010-10-28,-0.009675938566736167,0,2010
19348,2010-10-29,0.008712583968326122,0,2010
19348,2010-11-01,0.01862062965408804,0,2010
19348,2010-11-03,-0.0030793986828020533,0,2010
19348,2010-11-04,0.02622490138560167,0,2010
19348,2010-11-05,0.005071355750454869,0,2010
19348,2010-11-08,0.0009194454720208213,0,2010
19348,2010-11-09,-0.02724586027108936,0,2010
19348,2010-11-10,0.011501086948376186,0,2010
19348,2010-11-11,-0.020036029689108704,0,2010
19348,2010-11-12,0.0,0,2010
19348,2010-11-16,-0.02044569420996844,0,2010
19348,2010-11-17,-0.0012158529521317716,0,2010
19348,2010-11-18,0.009926276129850498,0,2010
19348,2010-11-19,0.010067264213070266,0,2010
19348,2010-11-22,-0.015623466578298053,0,2010
19348,2010-11-23,-0.026759907073044015,0,2010
19348,2010-11-24,0.00867088897139849,0,2010
19348,2010-11-25,-0.001728075799108493,0,2010
19348,2010-11-26,-0.00918469789541281,0,2010
19348,2010-11-29,-0.012547207892383866,0,2010
19348,2010-11-30,-0.008877684982388905,0,2010
19348,2010-12-01,0.019177970809282376,0,2010
19348,2010-12-02,0.0034930765697114936,0,2010
19348,2010-12-03,-0.015562605523007337,0,2010
19348,2010-12-06,-0.009148716908307307,0,2010
19348,2010-12-07,0.00331339917398134,0,2010
19348,2010-12-08,-0.009459433029729984,0,2010
19348,2010-12-09,-0.013968105028354064,0,2010
19348,2010-12-10,0.0,0,2010
19348,2010-12-13,0.002861195015210675,0,2010
19348,2010-12-14,0.004405853616101887,0,2010
19348,2010-12-15,-0.005705335313490507,0,2010
19348,2010-12-16,-0.008095146591677073,0,2010
19348,2010-12-17,0.00939462828906567,0,2010
19348,2010-12-20,-0.022059687740833254,0,2010
19348,2010-12-21,0.022838589777007236,0,2010
19348,2010-12-22,0.02308984211561123,0,2010
19348,2010-12-23,-0.002539460265229311,0,2010
19348,2010-12-27,-0.017440712807036435,0,2010
19348,2010-12-28,-0.0005176639580849068,0,2010
19348,2010-12-29,0.022018278897468727,0,2010
19348,2010-12-30,0.007568277235641396,0,2010
19348,2011-01-03,-0.0027684164388258256,0,2011
19348,2011-01-04,0.008032197378051076,0,2011
19348,2011-01-05,0.014888591938651618,0,2011
19348,2011-01-06,-0.023929379361432634,0,2011
19348,2011-01-07,-0.024774603154887217,0,2011
19348,2011-01-10,0.007984638768849521,0,2011
19348,2011-01-11,0.006138062131440998,0,2011
19348,2011-01-12,0.02592315349170519,0,2011
19348,2011-01-13,-0.004731562363050607,0,2011
19348,2011-01-14,-0.011296771819887667,0,2011
19348,2011-01-17,-0.014238753294772666,0,2011
19348,2011-01-18,-0.012886711356642426,0,2011
19348,2011-01-19,-0.010954739407203448,0,2011
19348,2011-01-20,-0.02469271050422373,0,2011
19348,2011-01-21,0.0002688741793951865,0,2011
19348,2011-01-24,0.007229890335861404,0,2011
19348,2011-01-26,-0.014241785411992986,0,2011
19348,2011-01-27,0.004051360988572313,0,2011
19348,2011-01-28,-0.02207479210395693,0,2011
19348,2011-01-31,-0.01947760755527718,0,2011
19348,2011-02-01,0.014228253898695151,0,2011
19348,2011-02-02,-0.009463014418069585,0,2011
19348,2011-02-03,-0.010400492496507324,0,2011
19348,2011-02-04,-0.02808217144571276,0,2011
19348,2011-02-07,0.01012009325692855,0,2011
19348,2011-02-08,0.02948059413894482,0,2011
19348,2011-02-09,-0.02374337251973095,0,2011
19348,2011-02-10,-0.005737221619213931,0,2011
19348,2011-02-11,0.038102529328242,0,2011
19348,2011-02-14,0.007449372957552224,0,2011
19348,2011-02-15,0.017439070329257775,0,2011
19348,2011-02-16,0.022172783689207814,0,2011
19348,2011-02-17,0.009466153002685895,0,2011
19348,2011-02-18,-0.004459013084230974,0,2011
19348,2011-02-21,-0.015631531228792794,0,2011
19348,2011-02-22,-0.022139093533392967,1,2011
19348,2011-02-23,0.0049019937612900825,0,2011
19348,2011-02-24,-0.009279579820099611,0,2011
19348,2011-02-25,-0.0043967126405073205,0,2011
19348,2011-02-28,0.018824714892457423,0,2011
19348,2011-03-01,-0.02185886300581617,0,2011
19348,2011-03-02,0.003584697293255595,0,2011
19348,2011-03-03,0.024202426906722037,0,2011
19348,2011-03-04,0.0032188825065231,0,2011
19348,2011-03-09,-0.03072982741142909,0,2011
19348,2011-03-10,-0.03914334082314868,0,2011
19348,2011-03-11,0.024398349932072818,0,2011
19348,2011-03-14,0.004753186450909022,0,2011
19348,2011-03-15,0.011923047816922872,0,2011
19348,2011-03-16,-0.023989971871347663,0,2011
19348,2011-03-17,-0.0053785134433968285,0,2011
19348,2011-03-18,0.021065251952858514,0,2011
19348,2011-03-21,0.000277867738880856,0,2011
19348,2011-03-22,0.032260866092577944,0,2011
19348,2011-03-23,-0.010547794723146875,0,2011
19348,2011-03-24,0.00271516578270244,0,2011
19348,2011-03-25,0.0005422210406256431,0,2011
19348,2011-03-28,-0.0018988227872298988,0,2011
19348,2011-03-29,-0.007084497953267529,0,2011
19348,2011-03-30,0.02804162219426562,0,2011
19348,2011-03-31,0.03372424788001638,0,2011
19348,2011-04-01,-0.0015435203655552547,0,2011
19348,2011-04-04,-0.00879243734791665,0,2011
19348,2011-04-05,0.0005193544325152281,0,2011
19348,2011-04-06,-0.003380549447725845,0,2011
19348,2011-04-07,0.0015617133178220197,0,2011
19348,2011-04-08,-0.02102580868362905,0,2011
19348,2011-04-11,-0.007464661408591635,0,2011
19348,2011-04-12,-0.005097318011845833,0,2011
19348,2011-04-13,0.0005377290637719114,0,2011
19348,2011-04-14,-0.009724417973765137,0,2011
19348,2011-04-15,0.0037929596658339082,0,2011
19348,2011-04-18,-0.007872971729221204,0,2011
19348,2011-04-19,0.015416179193094548,0,2011
19348,2011-04-20,0.017030683899150783,0,2011
19348,2011-04-25,-0.0034360045287437054,0,2011
19348,2011-04-26,0.010534735044515705,0,2011
19348,2011-04-27,-0.013716913214199199,0,2011
19348,2011-04-28,-0.027465369668201,0,2011
19348,2011-04-29,0.012749459403371367,0,2011
19348,2011-05-02,-0.014935826984133347,0,2011
19348,2011-05-03,-0.03479816795769172,1,2011
19348,2011-05-04,0.0014153590616929905,0,2011
19348,2011-05-05,0.011251820493133866,0,2011
19348,2011-05-06,0.02349797571516061,0,2011
19348,2011-05-09,0.005449637378489787,0,2011
19348,2011-05-10,0.015637984823596532,0,2011
19348,2011-05-11,-0.014822996291943702,0,2011
19348,2011-05-12,-0.00517218809596472,0,2011
19348,2011-05-13,-0.025429787220775595,0,2011
19348,2011-05-16,-0.009846826354198352,0,2011
19348,2011-05-17,0.0033868968889606073,0,2011
19348,2011-05-18,-0.022511255042430695,0,2011
19348,2011-05-19,-0.001730569238576851,0,2011
19348,2011-05-20,-0.0026015457934058534,0,2011
19348,2011-05-23,-0.004350963937868367,0,2011
19348,2011-05-24,0.020714176029689776,0,2011
19348,2011-05-25,-0.01059115599736042,0,2011
19348,2011-05-26,0.031721696364694726,0,2011
19348,2011-05-27,-0.004750591096643615,0,2011
19348,2011-05-30,-0.004210573028420206,0,2011
19348,2011-05-31,0.008124477155557013,0,2011
19348,2011-06-01,-0.011788032287129288,0,2011
19348,2011-06-02,0.009553295236958031,0,2011
19348,2011-06-03,0.0025136288174668333,0,2011
19348,2011-06-06,-0.023424172753584115,0,2011
19348,2011-06-07,0.015020803830731557,0,2011
19348,2011-06-08,-0.005076115148639156,0,2011
19348,2011-06-09,-0.007662909044780966,0,2011
19348,2011-06-10,-0.0057142725787954094,0,2011
19348,2011-06-13,-0.0028694279619905917,0,2011
19348,2011-06-14,0.013131699411482135,0,2011
19348,2011-06-15,0.00959656159313731,0,2011
19348,2011-06-16,-0.006198992159119176,0,2011
19348,2011-06-17,-0.011084351554932717,0,2011
19348,2011-06-20,0.005983783552990606,0,2011
19348,2011-06-21,-0.007700060169423573,0,2011
19348,2011-06-22,0.007700060169423691,0,2011
19348,2011-06-24,-0.005698054983835018,0,2011
19348,2011-06-27,0.00028570968088284494,0,2011
19348,2011-06-28,0.029273190031950745,0,2011
19348,2011-06-29,0.00911225086753807,0,2011
19348,2011-06-30,0.0019221671978094249,0,2011
19348,2011-07-01,0.0008228712526333587,0,2011
19348,2011-07-04,0.008733587834315153,0,2011
19348,2011-07-05,-0.0010875661297816655,0,2011
19348,2011-07-06,-0.015074958497845469,0,2011
19348,2011-07-07,-0.021212062518797776,0,2011
19348,2011-07-08,-0.02138358414633099,0,2011
19348,2011-07-11,-0.03758515628625591,0,2011
19348,2011-07-12,-0.026377169108972986,0,2011
19348,2011-07-13,0.006430898547796617,0,2011
19348,2011-07-14,-0.03005648345061631,0,2011
19348,2011-07-15,-0.0031505854369450917,0,2011
19348,2011-07-18,-0.009193262426052222,0,2011
19348,2011-07-19,0.023604576913480887,0,2011
19348,2011-07-20,0.007128448095276609,0,2011
19348,2011-07-21,0.01349716398833038,0,2011
19348,2011-07-22,0.0003046175609651899,0,2011
19348,2011-07-25,-0.02248671073444112,0,2011
19348,2011-07-26,-0.01633202252167545,0,2011
19348,2011-07-27,-0.019827945236107678,0,2011
19348,2011-07-28,0.0029027734337596363,0,2011
19348,2011-07-29,0.014388735431257613,0,2011
19348,2011-08-01,-0.0031796369308459958,0,2011
19348,2011-08-02,-0.05970943761771055,1,2011
19348,2011-08-03,-0.021528280268616414,0,2011
19348,2011-08-04,-0.0315815679936088,0,2011
19348,2011-08-05,0.008873206017735799,0,2011
19348,2011-08-08,-0.10222454677082597,0,2011
19348,2011-08-09,0.06624938774517487,0,2011
19348,2011-08-10,-0.033522688382049845,0,2011
19348,2011-08-11,0.03278988722621896,0,2011
19348,2011-08-12,0.01852236541415703,0,2011
19348,2011-08-15,0.021712917524163586,0,2011
19348,2011-08-16,-0.013827595677870794,0,2011
19348,2011-08-17,0.029548441186488188,0,2011
19348,2011-08-18,-0.041399903731305934,0,2011
19348,2011-08-19,-0.037920935897369404,0,2011
19348,2011-08-22,-0.013220228034895216,0,2011
19348,2011-08-23,0.007575838869001272,0,2011
19348,2011-08-24,-0.005676512572423592,0,2011
19348,2011-08-25,0.009066918168531855,0,2011
19348,2011-08-26,0.024518323977241036,0,2011
19348,2011-08-29,0.014572214000212953,0,2011
19348,2011-08-30,0.019696230259859702,0,2011
19348,2011-08-31,0.02278805496114716,0,2011
19348,2011-09-01,0.06540466415410157,0,2011
19348,2011-09-02,-0.026650679576979686,0,2011
19348,2011-09-05,-0.04048858166689715,0,2011
19348,2011-09-06,0.01755332496539871,0,2011
19348,2011-09-08,0.012207737461894269,0,2011
19348,2011-09-09,-0.029761062427293004,0,2011
19348,2011-09-12,-0.017867035306322086,0,2011
19348,2011-09-13,-0.009589811906441382,0,2011
19348,2011-09-14,0.009236300452090741,0,2011
19348,2011-09-15,0.016482935614904114,0,2011
19348,2011-09-16,0.018949729096109307,0,2011
19348,2011-09-19,-0.008569065106230988,0,2011
19348,2011-09-20,-0.0027576425766336382,0,2011
19348,2011-09-21,-0.003111512534942225,0,2011
19348,2011-09-22,-0.03991349167168866,0,2011
19348,2011-09-23,-0.011598493090421326,0,2011
19348,2011-09-26,0.021638030949483626,0,2011
19348,2011-09-27,0.040550816656250606,0,2011
19348,2011-09-28,-0.003087949956525994,0,2011
19348,2011-09-29,0.0068493073307085315,0,2011
19348,2011-09-30,-0.008569065106230988,0,2011
19348,2011-10-03,-0.013167198550806643,0,2011
19348,2011-10-04,-0.012282949345382882,0,2011
19348,2011-10-05,0.016807095052080032,0,2011
19348,2011-10-06,0.018917139646205765,0,2011
19348,2011-10-07,-0.012341586537546773,0,2011
19348,2011-10-10,0.03857039482121578,0,2011
19348,2011-10-11,0.018741294185768833,0,2011
19348,2011-10-13,0.011336168070464123,0,2011
19348,2011-10-14,0.011209098500411727,0,2011
19348,2011-10-17,-0.0031897792794161714,0,2011
19348,2011-10-18,0.0031897792794162287,0,2011
19348,2011-10-19,0.01892798409474369,0,2011
19348,2011-10-20,-0.012578788287971964,0,2011
19348,2011-10-21,0.01911985707714318,0,2011
19348,2011-10-24,0.022410770203428014,0,2011
19348,2011-10-25,0.0,0,2011
19348,2011-10-26,0.0,0,2011
19348,2011-10-27,0.0,0,2011
19348,2011-10-28,0.004845573143142541,0,2011
19348,2011-10-31,-0.011241217384983212,0,2011
19348,2011-11-01,-0.018501890011752915,1,2011
19348,2011-11-03,0.011449872294386996,0,2011
19348,2011-11-04,0.0036855029268951264,0,2011
19348,2011-11-07,-0.0006132518622072924,0,2011
19348,2011-11-08,-0.00153497942700698,0,2011
19348,2011-11-09,-0.025514717087130614,0,2011
19348,2011-11-10,0.0,0,2011
19348,2011-11-11,0.0034607103834903424,0,2011
19348,2011-11-14,0.0025094541310963408,0,2011
19348,2011-11-16,0.006557408640475985,0,2011
19348,2011-11-17,-0.03838693667544229,0,2011
19348,2011-11-18,-0.015317238053880338,0,2011
19348,2011-11-21,-0.014555363134717182,0,2011
19348,2011-11-22,-0.002669309493943178,0,2011
19348,2011-11-23,-0.012439251749261086,0,2011
19348,2011-11-24,0.004051316712162368,0,2011
19348,2011-11-25,-0.005744215327794986,0,2011
19348,2011-11-28,0.027737777631411286,0,2011
19348,2011-11-29,-0.007941791295835676,0,2011
19348,2011-11-30,0.05808082934459504,0,2011
19348,2011-12-01,0.03843671608268633,0,2011
19348,2011-12-02,0.0036133684403026104,0,2011
19348,2011-12-05,0.015804685566380157,0,2011
19348,2011-12-06,0.004428094098662937,0,2011
19348,2011-12-07,-0.0014738321763438124,0,2011
19348,2011-12-08,-0.0020670341215382622,0,2011
19348,2011-12-09,0.010877619478354259,0,2011
19348,2011-12-12,0.0,0,2011
19348,2011-12-13,-0.013245225037622996,0,2011
19348,2011-12-14,-0.0074349410959081985,0,2011
19348,2011-12-15,-0.015037867431704852,0,2011
19348,2011-12-16,0.0060422839872876265,0,2011
19348,2011-12-19,-0.006042283987287631,0,2011
19348,2011-12-20,0.02395318628610101,0,2011
19348,2011-12-21,0.0,0,2011
19348,2011-12-22,0.01759580231078305,0,2011
19348,2011-12-23,0.00839487976314818,0,2011
19348,2011-12-26,-0.005492134723981217,0,2011
19348,2011-12-27,-0.0055224649220010505,0,2011
19348,2011-12-28,-0.022996297251274857,0,2011
19348,2011-12-29,0.013625773920515298,0,2011
19348,2012-01-02,0.001176144740798113,0,2012
19348,2012-01-03,0.02467111409889084,0,2012
19348,2012-01-04,0.0011461513315981122,0,2012
19348,2012-01-05,-0.00747344686539224,0,2012
19348,2012-01-06,0.007473446865392296,0,2012
19348,2012-01-09,0.0062803952062482,0,2012
19348,2012-01-10,0.013005526378431718,0,2012
19348,2012-01-11,0.0014034403044947432,0,2012
19348,2012-01-12,0.0022416246399470955,0,2012
19348,2012-01-13,-0.006457992071626278,0,2012
19348,2012-01-16,0.006737742316465382,0,2012
19348,2012-01-17,0.0,0,2012
19348,2012-01-18,0.027595673015313432,0,2012
19348,2012-01-19,0.005699514820414766,0,2012
19348,2012-01-20,0.004051360988572313,0,2012
19348,2012-01-23,-0.019048278071954833,0,2012
19348,2012-01-24,-0.018298270752345643,0,2012
19348,2012-01-26,0.015547251175786042,0,2012
19348,2012-01-27,-0.005247903887143511,0,2012
19348,2012-01-30,-0.017037089605107764,0,2012
19348,2012-01-31,-0.010761985385499356,0,2012
19348,2012-02-01,0.016379949270690822,0,2012
19348,2012-02-02,0.0,0,2012
19348,2012-02-03,0.003913904127136875,0,2012
19348,2012-02-06,0.006119611044189535,0,2012
19348,2012-02-07,0.009384534012293071,1,2012
19348,2012-02-08,0.021739937980119067,0,2012
19348,2012-02-09,-0.0067430208967363785,0,2012
19348,2012-02-10,-0.017747936659942242,0,2012
19348,2012-02-13,0.0,0,2012
19348,2012-02-14,0.0185594992487473,0,2012
19348,2012-02-15,-0.015808479672187677,0,2012
19348,2012-02-16,0.002469487528505897,0,2012
19348,2012-02-17,0.0046479806682575495,0,2012
19348,2012-02-23,-0.015393335885347444,0,2012
19348,2012-02-24,-0.0027739128568364546,0,2012
19348,2012-02-27,-0.01089247205395908,0,2012
19348,2012-02-28,0.0268752043443138,0,2012
19348,2012-02-29,0.005996124033672879,0,2012
19348,2012-03-01,0.010810862201511973,0,2012
19348,2012-03-02,0.013351442164943344,0,2012
19348,2012-03-05,-0.014696366490166167,0,2012
19348,2012-03-06,-0.034226484232261975,0,2012
19348,2012-03-07,0.020676150030601897,0,2012
19348,2012-03-08,0.03142460693288277,0,2012
19348,2012-03-09,0.01574013026309617,0,2012
19348,2012-03-12,-0.016004551033171992,0,2012
19348,2012-03-13,0.011569964889529856,0,2012
19348,2012-03-14,0.003913879584493865,0,2012
19348,2012-03-15,0.0018212023428862557,0,2012
19348,2012-03-16,0.0033735884573060874,0,2012
19348,2012-03-19,0.0,0,2012
19348,2012-03-20,-0.017773497717100826,0,2012
19348,2012-03-21,-0.0058186230280958895,0,2012
19348,2012-03-22,-0.028246700691826266,0,2012
19348,2012-03-23,-0.00959569902979573,0,2012
19348,2012-03-26,0.017477289185183584,0,2012
19348,2012-03-27,0.0008116633696080956,0,2012
19348,2012-03-28,-0.02658771352365275,0,2012
19348,2012-03-29,-0.010330980223211,0,2012
19348,2012-03-30,-0.019841945503479553,0,2012
19348,2012-04-02,0.010536989402240996,0,2012
19348,2012-04-03,-0.015703437581800442,0,2012
19348,2012-04-04,-0.03127543067358772,0,2012
19348,2012-04-05,-0.02039657795562552,0,2012
19348,2012-04-09,-0.015267529466174802,0,2012
19348,2012-04-10,-0.020516735065959357,0,2012
19348,2012-04-11,0.0,0,2012
19348,2012-04-12,0.03457138759272578,0,2012
19348,2012-04-13,-0.039609128672513254,0,2012
19348,2012-04-16,-0.007286602756122198,0,2012
19348,2012-04-17,0.0015885547045788916,0,2012
19348,2012-04-18,-0.006050008088399921,0,2012
